V1  V2  V3  V4A  V4B  V4C  V4D  V4E  V4F  V4G  V4H  V4I  V4J  V4K  V4L  V4N  V4O  V4M  V4STEXT  V5A  V5B  V5C  V5D  V5E  V5F  V5G  V5H  V5I  V6  V14B  V14C  V14D  V14E  V14F  V14G  V14H  V15  V16A  V16B  V16C  V16D  V16E  V16F  V7A  V7B  V7C  V7D  V7E  V7F  V7G  V7H  V7I  V7J  V8  V9  V10  V11  V12A  V12B  V12C  V12D  V12E  V12F  V12G  V12H  V12I  V12J  V12TEXT  V12K  V13A  V13B  V13C  V13D  V13E  V13F  V13G  V13H  V13TEXT  V13I  V14A  V16G  V16H  V16I  V16J  V16K  V17  V18  V19AH  V19BH  V19CH  V19DH  V19EH  V19FH  V19GH  V19IH  V19HH  V19AW  V19BW  V19CW  V19DW  V19HW  V19IW  V19JW  V19KW  V19LW  V19EW  V19FW  V19GW  V19JH  V19KH  V19LH  V19MH  V19MW  V20  V21  V22BF  V22CG  V22CF  V22DG  V22DF  V22EG  V22FG  V22AF  VAR00001  V23  V25A  V25B  V25C  V26A  V26B  V26C  V26D  V26E  V26F  V26G  V26H  V26I  V27A  V27B  V27C  V28  V28A  V29  V30  V24BF  V24CG  V24CF  V24DG  V24DF  V24EG  V24FG  V24AF  OL  STOL  HVVINGL  HVVINFL  RVINGL  RVINFL  HEDVINGL  V32  SPIR  V33  V34  V35  V36  V37A  V37B  V37C  V37D  V38A  V38B  V39  V40  V41  V42A  V42B  V42C  V42D  V42E  V42F  V42G  V42H  V42I  V42J  V42K  V42L  V42M  V42N  V42O  V42TEXT  V43A  V43B  V43C  V43D  V43E  V43F  V43G  V43H  V43I  V43J  V43K  V43L  V43TEXT  V44A  V44B  V44C  V44D  V44E  V44F  V44G  V44H  V44I  V44J  V44K  V44L  V44M  V44N  V44O  V44P  V44Q  V44R  V44S  V45  V46  V47  V48A  V48B  V48C  V48D  V48E  V48F  V48G  V49A  V49B  V49C  V50  V51  V52  V53  V54  V55  V56  V57A  V57B  V58A  V58B  V59A  V59B  V60  V61  V62  V63A  V63B  V65  V66  V67A  V67B  V68  V69  V70  V71  V72  V73  KON  V75  V76  V77  V78A  V78ATAL  V78B  V78BTAL  V78C  V78CTAL  V78D  V78DTAL  V79A  V79B  V79C  V79D  V79E  V79F  V79G  V79H  V80A  V80B  V80C  V80D  V80E  V80F  V80G  V81A  V81B  V81C  V81D  V81E  V81F  V81G  V81H  V81I  V81J  V81K  V81L  V81M  V81N  V82A  V82B  V82C  V82D  V82E  V82F  V82G  V82H  V82I  V82J  V82K  V82L  V82M  V82N  V82O  V83  SKEMANR  PROFIL  ALDER
2  1  2  5  5  5  5  5  4  5  6  5  5  6  6  6  6  6  .  2  5  6  4  3  5  5  4  5  .  0  0  0  0  0  1  0  1  1  0  1  0  0  0  2  3  3  3  3  3  3  3  3  3  1  2  2  2  0  0  0  0  1  0  0  0  0  0  .  0  0  0  0  0  0  0  0  0  .  1  0  1  0  1  1  0  3  4  7  0  0  0  0  0  0  0  0  4  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  3  1  0  0  0  0  0  0  0  1  1  1  4  4  1  3  4  2  1  1  1  1  3  2  20  20  .  3  .  2  2  0  0  0  4  0  0  0  4  8  0  0  0  0  1.5  0  7.5  0  1  1  13  18  20  0  0  0  30  .  1  1  2  2  2  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  2  .  .  .  2  .  .  .  .  .  3  2  3  5  3  5  1  5  1  1  1  1  5  3  1  1  1  1  .  25  3  130  2  1  1  2  2  2  2  1  3  .  2  1  12  .  1  1  1  8  .  2  2  1  1  4  2  1  2  14  5  5  5  11  3  2  4  2  1  1963  2  65  180  2  1  .  2  1987  1  .  1  .  2  2  2  2  3  1  2  3  3  3  3  3  3  3  3  4  1  3  2  3  4  4  2  4  3  3  2  3  3  3  3  3  4  4  4  4  4  4  4  5  3  5  5  .  5  261  2  32
2  1  2  5  3  2  6  5  6  5  2  3  1  1  5  6  4  6  2  5  5  1  5  6  1  1  6  3  2  0  0  1  0  0  0  0  1  0  1  0  0  1  0  2  3  3  3  3  3  3  3  3  3  2  5  1  5  0  0  0  0  1  0  0  0  0  0  .  0  1  1  1  0  0  0  0  0  .  0  1  0  1  0  0  0  2  3  40  0  0  3.5  0  0  0  0  0  3  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  3  1  0  0  0  0  0  0  0  6  6  4  4  1  1  1  1  3  3  1  1  1  1  1  23  19  .  3  .  2  1  0  0  0  0  0  0  0  15  15  0  0  0  0  0  0  15  0  4  1  7  13  15  0  0  0  30  .  .  .  8  1  1  1  1  1  1  1  1  1  1  1  3  3  3  1  .  3  3  3  3  3  3  3  1  1  1  1  1  .  2  2  4  3  3  1  1  1  1  1  3  1  5  5  5  2  2  2  1  15  2  80  2  2  2  2  2  2  2  2  2  3  2  4  20  1  2  0  2  .  .  .  1  .  2  5  1  1  3  .  2  4  4  10  3  2  2  3  4  1975  2  65  165  1  1  .  2  1995  1  .  1  .  3  2  3  2  3  3  3  2  4  5  5  4  1  1  1  4  5  4  4  3  5  5  3  3  4  1  1  1  1  4  4  3  5  5  4  4  2  4  5  5  4  5  5  .  4  262  2  20
2  2  3  2  5  .  4  3  5  5  6  4  5  6  5  4  5  5  .  4  6  6  2  4  6  4  2  4  2  0  0  0  0  0  0  1  1  1  0  0  0  0  0  3  3  3  3  3  3  3  3  3  3  1  1  1  1  1  0  0  1  1  0  0  0  0  0  .  0  1  0  1  0  0  0  0  0  .  0  0  0  0  0  0  0  4  4  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  2  .  0  0  0  0  0  0  0  0  0  .  .  .  2  2  .  .  2  .  .  .  .  .  .  19  .  1  .  2  2  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  1.5  0  1  2  30  14  20  0  0  0  30  .  1  1  2  1  1  1  1  1  1  1  1  1  1  1  1  2  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  3  100  .  .  1  .  .  .  .  3  3  3  1  1  0.3  1  1  0  1  2  .  4  3  4  2  4  2  2  .  11  .  1  5  9  .  .  .  .  .  1951  2  80  162.5  3  2  1975  .  .  .  .  .  .  3  .  .  .  .  .  .  .  3  .  .  .  .  .  .  3  .  .  .  .  .  4  .  .  .  .  .  .  .  .  3  3  2  4  3  4  3  3  3  3  3  4  4  .  5  269  2  44
2  1  2  3  4  6  6  6  6  6  6  6  6  6  6  6  6  5  1  4  6  6  4  4  6  5  2  5  2  0  0  0  0  0  0  0  1  0  1  1  1  1  0  2  3  3  3  3  3  3  3  3  3  1  1  1  1  0  0  0  0  0  0  0  0  0  0  .  1  0  0  0  0  0  0  0  0  .  1  1  1  0  0  0  0  3  3  1.5  0  0  0  0  0  0  0  0  1.5  0  0  1  0  0  0  0  0  0  0  0  0  0  0  0  0  3  1  0  0  0  0  0  0  0  0  0  .  1  2  1  1  1  1  1  1  1  1  1  1  .  .  1  1  .  2  2  0  0  0  2  0  0  0  0  0  0  0  0  1  0  0  3  0  3  0  40  18  0  7  0  0  .  5  .  .  4  2  3  1  1  1  1  1  1  1  1  3  3  3  1  1  .  3  1  1  1  2  1  1  1  1  1  1  1  .  4  4  3  3  3  1  1  3  1  1  3  3  1  4  1  2  3  2  1  36  5  150  2  2  2  2  2  2  2  3  3  3  1  2  17  1  1  0  1  14  .  2  3  1  2  5  2  4  3  .  3  3  6  7  5  1  4  1  2  1936  2  61  166  2  2  1978  1  .  1  .  2  1990  3  3  3  3  3  2  2  3  5  5  5  5  2  1  1  5  5  5  5  5  5  5  5  5  5  4  3  2  2  5  5  5  5  5  5  5  5  3  5  5  3  4  4  2  5  271  2  59
2  1  1  3  3  6  3  6  6  5  5  4  6  6  1  6  5  6  1  4  5  6  5  5  5  5  3  3  1  0  0  1  0  0  0  0  1  0  0  1  1  1  0  1  2  2  3  3  3  3  3  3  3  3  1  1  1  0  0  0  1  1  0  0  0  0  0  .  0  1  0  0  0  0  0  0  0  .  0  1  1  0  1  0  0  3  2  2.5  0  0  0  0  0  0  0  0  2  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  3  1  0  0  0  0  0  0  0  0  0  .  3  2  2  2  2  1  1  1  1  1  1  1  19  19  .  3  .  2  2  0  0  0  3  0  0  0  0  2  0  0  0.5  0  0.5  0  7  0  4  0  10  14  30  0  0  0  .  1  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  2  89  .  .  1  .  .  1  .  1  .  .  1  1  12  1  1  .  2  .  .  3  3  2  2  4  1  1  2  .  4  7  6  7  5  1  4  2  3  1949  2  60  149  1  .  .  2  1989  .  .  .  .  .  2  2  1  2  1  1  3  .  2  3  3  2  1  1  4  1  2  3  3  2  3  .  2  3  3  1  1  1  3  5  4  5  5  5  4  3  3  5  3  4  4  5  .  5  272  2  46
1  1  1  5  5  4  5  6  6  5  5  5  6  5  1  6  6  5  1  3  6  6  2  2  5  6  2  5  2  0  0  0  0  0  0  1  1  0  1  1  1  0  0  3  3  3  3  3  3  3  3  3  3  1  2  1  1  0  0  0  0  1  0  0  0  0  0  .  0  0  0  0  0  0  0  0  0  .  1  0  0  0  0  0  0  3  3  3  1  0  4.5  0  0  0  0  0  1  1  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  1  1  0  0  0  0  0  0  0  0  0  .  2  2  2  2  2  2  2  1  1  1  1  2  19  19  .  2  .  2  2  0  0  0  1  0  0  10  3  1  0  0  0  1  0  0  0  0  1  1  7  17  5  0  0  0  .  3.5  3  1  1  1  1  1  1  1  1  1  1  1  1  1  1  2  2  .  .  1  1  1  1  1  1  1  1  1  1  1  1  havde lyst  1  1  1  1  1  1  5  1  1  1  1  1  1  1  1  1  1  1  1  18  3  100  2  2  2  2  2  2  1  2  3  3  2  1  6  1  1  0  2  .  .  3  2  1  1  5  1  1  3  .  2  4  4  5  1  3  1  2  2  1971  2  56  175  1  1  .  2  1995  .  .  .  .  3  3  3  3  1  1  1  2  5  4  3  3  3  1  1  3  3  3  1  1  3  3  4  4  3  3  1  1  1  5  5  5  3  4  4  4  3  3  4  4  3  4  4  .  5  273  2  24
2  1  2  6  6  6  6  5  5  6  6  6  6  6  6  5  4  6  2  2  3  6  3  4  5  6  3  6  2  0  0  0  0  0  1  0  1  0  1  1  0  0  0  2  3  3  3  3  2  3  3  3  3  1  2  1  2  0  0  0  0  0  0  0  0  0  0  .  1  0  1  0  0  0  0  0  0  .  0  0  0  0  0  0  0  3  4  0  4  0  0  0  0  0  0  0  2  1  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  2  1  0  0  0  0  0  0  0  1  1  1  5  3  1  4  4  4  1  2  1  1  4  4  18  16  .  4  .  2  2  0  0  0  0  1  0  0  2  7  0  0  0  0  1  0  6  0  1  2  14  14  9  0  0  0  .  2  1  1  4  2  1  1  1  1  1  1  1  1  2  1  2  2  .  2  efter influenza  2  2  2  2  2  1  1  3  1  1  1  .  et sug og du er på den igen  2  3  3  2  2  1  1  1  1  1  2  1  3  3  4  2  1  1  .  17  2  117  2  2  2  2  1  2  .  2  2  .  2  3  10  .  1  0  1  4  .  3  2  3  1  4  2  1  3  .  5  4  2  6  3  3  5  2  1  1968  2  51  164  .  1  .  1  .  1  .  2  1992  3  3  2  1  1  1  2  1  3  3  3  2  1  1  2  2  2  1  2  2  2  3  2  3  2  1  1  2  1  4  4  3  4  5  2  3  4  3  3  4  3  5  4  .  4  275  2  27
2  1  3  6  6  1  6  6  6  6  6  6  6  6  6  6  6  6  .  2  6  6  2  2  6  6  2  6  2  0  0  0  0  0  0  1  1  1  0  0  0  1  0  3  3  3  3  3  1  1  3  3  3  2  1  1  1  0  0  0  0  1  0  0  0  0  0  .  0  1  0  1  0  0  0  0  0  .  0  0  1  1  1  0  0  3  2  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  2  1  0  0  0  0  0  0  0  0  0  .  1  1  1  1  1  1  1  1  1  1  1  1  .  .  .  1  .  2  2  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  2  0  4  0  31  18  0  20  0  0  .  1  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  5  140  2  2  2  2  2  2  .  3  3  .  1  1  20  1  2  0  1  14  .  4  3  2  2  5  1  4  1  .  3  3  8  11  1  3  5  1  1  1944  2  94  160  2  2  .  .  .  .  .  2  1987  3  .  .  .  3  .  .  .  3  .  .  .  .  .  .  .  .  4  .  .  .  .  .  .  .  .  .  .  .  3  3  4  5  5  4  3  5  3  5  5  5  5  5  .  5  277  2  51
1  1  2  6  6  6  5  6  6  6  6  5  6  6  6  6  6  6  .  2  6  6  2  2  5  6  2  6  2  0  0  0  0  0  0  0  1  0  1  1  0  1  0  3  3  3  3  3  3  3  3  3  3  1  1  1  1  0  0  0  0  1  0  0  0  0  0  .  0  0  0  0  0  0  0  0  0  .  1  1  0  1  1  0  0  1  4  3  1  0  0  0  0  0  0  2  0  0  0  0  0  0  0  0  0  0  0  0  1  0  0  0  0  3  2  0  0  0  0  0  0  0  0  0  .  2  1  1  1  1  2  1  2  1  1  1  1  .  18  .  2  .  2  2  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  12.5  0  5  0  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  3  55  2  2  2  2  2  2  2  2  3  3  1  1  28  1  1  0  1  3  .  1  2  1  2  4  1  4  3  .  2  4  13  13  1  3  3  1  1  1967  2  55  165  1  1  .  2  .  .  .  2  .  3  1  2  1  1  1  1  3  3  3  3  2  1  1  1  2  2  2  3  3  3  3  3  2  2  1  1  1  1  4  5  4  3  3  4  4  4  4  4  4  4  5  4  .  3  281  2  28
1  1  2  6  5  6  2  6  6  6  6  4  4  6  6  6  6  5  2  2  6  6  2  3  5  6  2  5  2  0  0  0  0  0  0  1  1  0  1  1  0  1  0  3  3  3  3  3  3  3  3  3  3  1  1  1  1  0  0  0  0  0  0  0  0  0  0  .  1  0  0  0  0  0  0  0  0  .  1  0  0  0  1  0  0  3  4  1  0  0  1  0  0  0  0  0  2  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  3  1  0  3  0  4  0  0  2  2  11  4  3  4  3  3  2  4  4  1  1  1  1  1  19  19  .  3  .  2  2  0  0  0  0  0  0  0  0  2  0  2  0  2  0  0  10  2  5  0  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  2  56  2  2  1  2  2  2  2  2  3  3  1  2  0.12  1  1  0  1  .  1  1  1  1  1  5  1  4  .  13  6  7  12  12  .  .  .  .  .  1975  2  58  170  1  1  .  1  .  1  .  1  .  2  2  2  2  1  1  1  3  3  3  3  3  1  1  1  1  3  1  1  3  3  3  3  4  4  1  1  1  1  4  4  4  4  4  4  4  2  3  4  4  3  4  4  .  5  285  2  20
3  2  1  4  4  4  2  4  3  4  3  1  6  4  6  1  1  4  .  6  1  3  1  4  1  1  6  1  1  0  1  0  0  0  0  0  2  1  0  0  0  0  1  1  2  .  1  2  2  3  2  1  3  2  4  2  2  0  1  0  0  1  0  0  1  0  0  .  0  1  0  1  0  0  0  0  0  .  0  1  1  0  1  0  0  .  1  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  2  1  .  .  .  .  .  .  .  .  .  .  1  1  .  .  1  .  .  .  .  1  .  .  .  .  .  3  .  2  2  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  1  1  50  15  0  20  0  0  5  .  1  2  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  2  78  .  .  1  .  .  1  .  1  .  .  4  5  45  2  0  0  2  .  .  2  .  1  2  5  1  3  .  9  1  1  .  .  .  .  .  .  .  1929  2  60  163  4  2  1963  .  .  2  1992  .  .  .  2  .  .  .  .  .  .  .  1  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  1  .  .  .  3  3  3  1  1  4  5  .  .  .  .  .  5  5  .  5  286  2  66
1  1  3  5  5  5  6  5  6  6  6  6  6  6  6  6  6  6  1  2  6  6  6  2  6  6  6  6  1  0  0  0  0  0  0  0  1  0  1  1  0  1  0  3  3  3  3  3  3  3  3  3  3  1  1  1  1  0  0  0  0  0  0  0  0  0  0  .  1  0  0  0  0  0  0  0  0  .  1  1  1  1  1  0  0  2  4  0  3  1  1.5  0  0.5  0  0  0  0  0  0  0  0  0  0  0  4  0  0  0  0  0  0  0  0  1  2  0  0  0  0  0  0  0  0  0  1  .  3  .  3  .  3  .  .  .  .  .  .  18  18  .  3  .  2  2  0  3  0  0  1.5  0  0  0  0  0  2  0  6  0  0  6  0  4  0  10  22  10  0  0  0  .  6  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  7  100  2  2  2  2  2  2  .  3  3  .  1  1  8  1  0  0  2  .  .  .  2  1  1  4  1  4  3  .  3  3  8  8  3  3  5  2  2  1944  2  74  178  1  .  .  2  1983  .  .  .  .  .  .  3  .  .  3  .  .  .  2  3  1  1  1  1  3  .  4  2  1  1  2  .  3  1  1  1  1  1  5  5  5  5  5  5  5  3  1  5  4  4  4  4  .  5  287  2  51
2  1  1  5  5  6  4  6  6  4  6  4  6  4  5  4  5  3  1  4  6  6  5  4  6  4  5  4  2  0  0  0  0  0  0  0  1  0  0  0  1  0  1  2  3  3  2  3  3  3  3  3  3  1  2  1  1  1  0  0  0  1  0  0  0  0  0  .  0  0  0  0  0  0  0  0  0  .  1  1  0  0  0  0  0  4  2  2.5  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  2  1  0  0  0  0  0  0  0  0  0  .  1  1  1  1  1  1  1  1  1  1  1  1  .  .  1  .  1  2  2  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  1  1  25  19  17.5  0  0  0  30  .  2  1  2  1  3  1  1  1  1  1  1  1  1  1  1  1  1  1  .  1  3  3  1  1  1  3  1  1  1  3  1  .  1  5  5  5  5  1  1  1  1  1  1  2  5  5  1  3  1  1  1  40  3  84  2  2  1  2  2  2  2  1  1  3  1  1  6  1  0  0  2  .  .  1  1  1  2  4  1  1  2  .  4  2  5  5  4  1  3  2  2  1951  2  61  159  3  2  1984  2  1984  1  .  2  1985  1  3  3  3  2  2  2  3  1  3  3  3  2  1  1  1  3  5  3  4  3  3  1  3  3  2  1  1  1  4  4  2  2  3  3  4  3  2  3  4  2  4  3  .  5  288  2  44
1  1  3  5  5  5  6  6  6  6  6  6  6  4  6  6  6  4  2  2  6  6  2  2  6  6  2  6  1  0  0  0  0  0  0  1  2  0  0  1  1  0  0  1  3  3  3  3  3  3  3  3  3  1  1  1  1  0  0  0  0  0  0  1  0  0  0  .  0  0  0  0  0  0  0  0  0  .  1  0  1  0  0  0  0  3  2  6  0  0  1  0  0  0  0  0  3  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  2  1  0  0  0  0  0  0  0  0  0  .  1  1  1  1  1  2  1  1  1  1  1  1  .  19  .  2  .  2  2  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  1  2  9  15  7  0  0  0  .  2  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  2  2  .  .  1  1  1  1  1  1  1  1  2  1  1  .  .  1  1  1  1  1  5  1  1  1  1  1  1  1  1  1  1  1  1  .  22  3  80  2  2  2  2  2  2  .  2  2  .  1  3  2  2  1  1  1  2  .  2  1  2  2  5  1  1  3  14  2  6  4  7  .  .  .  .  .  1971  2  58  175  2  1  .  2  1993  1  .  1  .  3  3  1  1  2  2  1  3  4  2  3  2  1  1  1  4  4  4  4  3  3  4  4  3  3  1  1  1  1  4  4  4  4  4  4  4  4  4  4  4  3  4  4  .  5  289  2  24
2  1  2  4  5  6  5  6  6  5  5  5  6  5  6  6  6  5  2  4  6  6  4  4  5  6  4  5  2  0  0  0  0  0  0  1  1  0  1  1  0  1  0  3  3  3  3  3  3  3  3  3  3  1  1  1  1  0  0  0  0  0  0  0  0  0  0  .  1  0  0  0  0  0  0  0  0  .  1  0  0  0  1  0  0  3  2  12.5  0  0  2  0  0  0  0  0  0  0  0  1  0  0  0  0  0  0  0  0  0  0  0  0  0  1  1  0  0  0  0  0  0  0  0  0  .  1  1  1  1  1  1  1  1  1  1  1  1  .  .  1  .  1  .  .  0  0  0  0  0  0  0  0  .  .  .  .  .  .  .  .  .  5  1  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  3  96  1  2  1  2  2  2  2  1  3  3  1  2  20  1  3  1  2  .  .  1  3  3  3  4  1  4  .  13  3  7  2  10  .  .  .  .  .  1975  2  53  165  1  1  .  1  .  1  .  1  .  1  2  2  2  1  1  1  3  1  2  4  4  1  1  1  4  5  1  1  3  1  3  1  3  3  1  1  1  1  5  5  3  5  5  5  5  5  5  5  5  5  5  5  .  5  290  2  20
1  1  2  5  6  6  5  6  6  6  6  5  6  5  6  6  6  4  2  2  5  6  2  2  6  6  3  5  2  0  0  0  0  0  0  1  1  0  1  1  0  1  0  3  3  3  3  3  3  3  3  3  3  1  1  1  1  0  0  0  0  1  0  0  0  0  0  .  0  0  0  0  0  0  0  0  0  .  1  0  0  0  1  0  0  2  4  0  3  0  3  0  0  0  0  0  6.5  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  3  2  0  0  0  0  0  0  0  0  0  1  3  3  1  2  1  2  2  1  1  1  1  1  19  15  .  3  .  2  2  0  0  0  2  0  0  0  0  5  0  2  0  2  0  0  9  0  5  0  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  1  30  1  2  2  2  2  2  2  2  3  3  2  3  1  1  0  0  2  .  .  3  2  2  1  5  1  1  .  13  6  7  2  2  .  .  .  .  .  1974  2  60  175  1  1  .  1  .  1  .  1  .  3  3  3  2  1  1  1  3  4  5  4  4  1  1  1  5  3  1  1  1  4  4  3  3  3  1  1  1  1  4  4  3  4  3  3  4  2  2  5  5  2  5  5  5  5  292  2  21
3  1  1  .  .  1  .  .  3  .  .  3  .  .  .  .  .  .  1  4  4  6  4  4  5  4  5  4  1  0  1  0  0  0  0  0  1  0  1  1  0  0  0  2  2  2  3  3  3  3  3  3  2  3  1  1  1  0  0  0  0  0  0  0  0  0  0  .  1  1  0  1  0  0  0  0  1  fysiorisk klinik  0  0  0  0  0  0  0  3  2  20  5  0  2  0  0  0  0  0  8  5  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  2  1  0  0  0  0  0  0  0  0  0  2  1  1  1  1  1  1  1  1  1  1  1  1  .  .  .  1  .  2  2  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  1  2  30  14  0  17.5  0  0  10  .  1  1  .  .  .  .  .  .  .  .  .  .  .  .  .  2  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  1  1  3  4  4  1  1  1  1  1  1  1  3  3  3  1  1  3  .  35  2  52  1  .  .  .  .  1  .  1  1  .  2  4  25  1  1  0  1  20  .  2  4  2  4  4  1  4  5  .  6  3  3  4  5  1  2  1  2  1950  2  63  172  2  1  .  1  .  1  .  1  .  3  2  2  3  2  1  1  3  4  3  3  4  2  2  1  3  3  3  3  3  3  4  3  3  3  2  2  2  1  4  4  3  4  4  4  4  4  3  2  4  3  4  3  .  5  293  2  45
2  1  2  4  5  5  6  6  6  6  3  3  6  6  6  6  6  4  2  3  6  4  3  4  4  4  4  3  2  0  0  0  0  0  0  1  1  1  0  1  0  1  0  3  3  3  3  3  3  3  3  3  3  1  3  1  2  0  0  0  0  0  0  0  0  0  0  .  1  0  0  0  0  0  0  0  0  .  1  0  0  0  0  0  0  3  3  1  2.5  0  0  0  0  0  0  0  1  1  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  3  1  1  0  0  0  0  0  0  0  1.5  1  3  2  2  3  3  3  2  2  1  1  1  1  21  19  .  5  .  2  2  0  0  0  0  0  0  1  1  3  0  3  0  0  0  0  9  1  5  6  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  1  12  1  .  .  .  .  1  .  .  1  .  1  2  0.2  1  22  0  2  .  .  3  1  2  1  5  1  1  .  13  6  7  2  .  .  .  .  .  .  1975  2  55  175  1  .  .  .  .  .  .  .  .  2  3  3  2  3  1  1  1  3  3  4  3  2  1  1  4  3  2  2  3  4  3  3  4  3  2  1  1  1  4  4  4  5  4  3  3  3  4  5  4  3  5  4  1  5  297  2  20
3  1  2  3  5  6  4  6  5  6  5  3  6  6  6  6  6  5  .  5  5  5  4  4  3  6  4  3  1  0  0  0  0  0  0  1  1  0  1  1  0  1  0  2  3  3  2  3  3  3  3  3  3  2  2  3  2  0  0  0  1  1  0  0  0  0  1  diane mite  0  0  0  1  0  0  0  0  0  .  0  0  1  0  1  0  0  3  4  2  5  0  0  0  0  0  0  0  1  1  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  1  1  0  0  0  0  0  0  0  0  0  1  2  2  1  2  1  1  1  1  1  1  1  1  18  18  .  1  .  2  2  0  0  0  0  0  0  0.25  0  1  0  0.5  0  0  0  0  2  0  5  0  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  2  54  1  .  1  .  .  1  .  3  3  3  2  3  7.5  1  1  0  1  .  7  3  1  2  2  5  1  1  .  13  6  1  2  13  .  .  .  .  .  1968  2  55  168  1  .  .  2  1993  .  .  1  .  3  2  2  1  2  2  2  2  4  3  3  2  2  2  1  3  4  4  1  2  2  2  3  2  3  2  1  1  1  4  5  3  4  4  5  4  4  3  3  2  2  4  3  .  5  298  2  27
